trader_id,period_start,pnl_net,trades,win_rate,expectancy,pnl_std,e_sd,hold_min_median,buy_share,volume_mean,warning_breaches,critical_breaches,warning_metrics,critical_metrics,consecutive_negative,robust_score,mahalanobis,psi_expectancy,status
2026-04_Quantum_US30_SingleTrader,2021-11-08,-287.70000000000005,6,0.16666666666666666,-47.95000000000001,93.89137702686014,-0.5106965252653887,179.28784166666665,0.8333333333333334,1.7166666666666668,1,0,hold_min_median,,3,0.9166914961131909,2.6226279747397836,8.977629619536792,RED
2026-04_Quantum_US30_SingleTrader,2021-11-15,275.25,6,1.0,45.875,71.15955136171111,0.6446780386066909,209.99288333333334,0.5,1.0999999999999999,1,1,hold_min_median,hold_min_median,0,1.3616597664187304,3.352435730402789,8.848035274312219,RED
2026-04_Quantum_US30_SingleTrader,2021-11-22,376.9000000000001,9,0.3333333333333333,41.87777777777779,158.7328664594842,0.26382549948133704,22.87503333333333,0.5555555555555556,1.3444444444444446,0,0,,,0,0.7213568748122964,1.8385253702632194,10.393510296525013,RED
2026-04_Quantum_US30_SingleTrader,2021-11-29,-247.19,2,0.0,-123.595,25.250783156171607,-4.894699670722563,67.99613333333333,0.5,2.0,0,0,,,1,1.294298644324467,2.701958184489142,10.51760903405213,RED
2026-04_Quantum_US30_SingleTrader,2021-12-06,-57.27000000000001,6,0.5,-9.545000000000002,86.1637422005335,-0.1107774541382547,8.465233333333334,0.8333333333333334,0.8833333333333334,0,0,,,2,0.4973533492141716,1.0362486881465167,10.552973796960089,RED
2026-04_Quantum_US30_SingleTrader,2021-12-13,-6.790000000000006,5,0.4,-1.3580000000000012,59.283370939918726,-0.02290692952288895,98.63988333333333,0.8,0.62,0,0,,,3,0.5312242671890192,0.7871904704973147,8.98045913670744,RED
2026-04_Quantum_US30_SingleTrader,2021-12-20,-144.98,2,0.0,-72.49,3.8890872965260113,-18.639334752077392,21.632191666666664,0.0,1.1,0,0,,,4,1.7522828383745974,3.8595730756907045,10.534246748619516,RED
2026-04_Quantum_US30_SingleTrader,2021-12-27,132.5,4,0.75,33.125,43.99803972906066,0.7528744508615227,248.42125,1.0,0.5,2,2,buy_share_high|hold_min_median,buy_share_high|hold_min_median,0,1.455562139407991,2.9214077107681455,7.291345201413107,RED
2026-04_Quantum_US30_SingleTrader,2022-01-03,162.63,1,1.0,162.63,,,3.237016666666667,0.0,1.3,0,0,,,0,2.1887548712994636,4.686190640867585,8.81344879207893,RED
2026-04_Quantum_US30_SingleTrader,2022-01-10,155.94,5,0.4,31.188,115.43943767188058,0.2701676361994005,14.998533333333334,0.6,0.9800000000000001,0,0,,,0,0.5782644879080844,1.084476389231158,10.53349621027093,RED
2026-04_Quantum_US30_SingleTrader,2022-01-17,-99.84,5,0.2,-19.968,48.2071324598342,-0.41421256525965694,19.618949999999998,1.0,0.62,1,1,buy_share_high,buy_share_high,1,0.867236909229054,1.6000178136732508,10.566209914350516,RED
